query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_137,3,1,693495.0,16183.0,1000000,44105,288522
query_137,3,2,693650.0,16180.0,1000000,42433,281060
query_137,3,3,693331.0,16178.0,1000000,41192,280517
query_137,3,4,693933.0,16112.0,1000000,40754,282345
query_137,3,5,693812.0,16145.0,1000000,40024,291221
