query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_351,3,1,254911.0,247092.0,1000000,97135,8188424
query_351,3,2,255008.0,247076.0,1000003,87272,8186155
query_351,3,3,254887.0,247114.0,1000002,86812,8186325
query_351,3,4,254861.0,247153.0,1000001,86335,8182902
query_351,3,5,255011.0,247037.0,1000003,84890,8185870
