query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_256,3,1,174697.0,164436.0,1000005,83193,29957058
query_256,3,2,174780.0,164420.0,1000001,84742,29941204
query_256,3,3,174558.0,164493.0,1000004,82313,29984743
query_256,3,4,174659.0,164484.0,1000000,81904,29959589
query_256,3,5,174745.0,164447.0,1000002,85764,29949744
