query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_633,3,1,250463.0,249538.0,1000002,98906,31938098
query_633,3,2,250513.0,249488.0,1000002,92956,31936762
query_633,3,3,250484.0,249516.0,1000000,94453,31938080
query_633,3,4,250505.0,249496.0,1000002,94413,31935865
query_633,3,5,250469.0,249531.0,1000000,93617,31939921
