query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1439_o,7,1,81.0,50.0,10165,839,93
query_Q1439_o,7,2,75.0,50.0,10151,389,91
query_Q1439_o,7,3,70.0,50.0,10140,339,110
query_Q1439_o,7,4,66.0,50.0,10139,299,100
query_Q1439_o,7,5,73.0,50.0,10148,277,92
