query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_Q36074_o,7,1,52.0,52.0,7038.0,3472.0,3566.0,228490.38461538462,10510,604,111025
query_Q36074_o,7,2,52.0,52.0,6533.0,3977.0,2556.0,212573.07692307694,10510,108,98131
query_Q36074_o,7,3,52.0,52.0,6227.0,4281.0,1946.0,244407.6923076923,10508,101,87410
query_Q36074_o,7,4,52.0,52.0,6704.0,3801.0,2903.0,199736.53846153847,10505,75,86725
query_Q36074_o,7,5,52.0,52.0,6484.0,4026.0,2458.0,237219.23076923078,10510,81,95422
