query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_o,4,1,910.0,910.0,10010.0,10010.0,0.0,1.253527743E9,10010,838,307532537
query_SPO_o,4,2,910.0,910.0,10010.0,10010.0,0.0,1.253527743E9,10010,397,294688034
query_SPO_o,4,3,910.0,910.0,10010.0,10010.0,0.0,1.253527743E9,10010,285,313697920
query_SPO_o,4,4,910.0,910.0,10010.0,10010.0,0.0,1.253527743E9,10010,247,333402614
query_SPO_o,4,5,910.0,910.0,10010.0,10010.0,0.0,1.253527743E9,10010,289,307127371
