query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_351,4,1,460.0,455.0,10015,1070,8415110
query_351,4,2,466.0,454.0,10000,382,8130461
query_351,4,3,461.0,455.0,10016,377,8169891
query_351,4,4,461.0,455.0,10016,345,8000593
query_351,4,5,463.0,455.0,10018,327,8115201
