query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,7,1,81.0,50.0,10171,825,128
query_Q3206_o,7,2,80.0,50.0,10163,331,126
query_Q3206_o,7,3,79.0,50.0,10160,360,127
query_Q3206_o,7,4,78.0,50.0,10157,269,121
query_Q3206_o,7,5,75.0,50.0,10156,280,120
