query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q176_o,7,1,96.0,50.0,10197,774,96
query_Q176_o,7,2,86.0,50.0,10173,370,74
query_Q176_o,7,3,90.0,50.0,10185,313,92
query_Q176_o,7,4,99.0,50.0,10200,268,93
query_Q176_o,7,5,91.0,50.0,10187,231,98
