query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,7,1,100.0,100.0,10100,649,33144573
query_SPO_s,7,2,100.0,100.0,10100,239,34475460
query_SPO_s,7,3,100.0,100.0,10100,219,21103161
query_SPO_s,7,4,100.0,100.0,10100,200,23854001
query_SPO_s,7,5,100.0,100.0,10100,203,36450356
