query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_p,3,1,996123.0,3877.0,1000000,76779,3881
query_SPO_p,3,2,996081.0,3919.0,1000000,118570,3923
query_SPO_p,3,3,996079.0,3921.0,1000000,113615,3925
query_SPO_p,3,4,996130.0,3870.0,1000000,117386,3874
query_SPO_p,3,5,996117.0,3883.0,1000000,128731,3887
