query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3224_o,3,1,404604.0,92582.0,1000001,59445,1332
query_Q3224_o,3,2,404765.0,92437.0,1000000,48378,1380
query_Q3224_o,3,3,404775.0,92429.0,1000001,45913,1373
query_Q3224_o,3,4,404633.0,92609.0,1000000,44359,1347
query_Q3224_o,3,5,404845.0,92382.0,1000003,42687,1339
