query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_p,8,1,17875.0,822.0,100075,5053,841
query_SPO_p,8,2,17736.0,823.0,100036,23622,843
query_SPO_p,8,3,17954.0,821.0,100054,22280,839
query_SPO_p,8,4,18714.0,813.0,100014,21495,832
query_SPO_p,8,5,18900.0,811.0,100000,21076,830
