query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q21590062_o,8,1,739.0,493.0,100104,4045,1128
query_Q21590062_o,8,2,741.0,493.0,100112,2892,1268
query_Q21590062_o,8,3,716.0,493.0,100066,2850,1215
query_Q21590062_o,8,4,723.0,493.0,100080,3161,1244
query_Q21590062_o,8,5,726.0,493.0,100091,2849,1051
