query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q36074_o,8,1,812.0,492.0,100050,3522,1021
query_Q36074_o,8,2,868.0,492.0,100166,2644,635
query_Q36074_o,8,3,842.0,492.0,100122,2443,973
query_Q36074_o,8,4,873.0,492.0,100169,2384,992
query_Q36074_o,8,5,790.0,492.0,100007,2367,949
