query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_224,2,1,15544.0,8129.0,100001,11408,2
query_224,2,2,15505.0,8134.0,100004,12055,2
query_224,2,3,15338.0,8145.0,100000,11960,2
query_224,2,4,15353.0,8153.0,100007,11816,2
query_224,2,5,15368.0,8158.0,100008,11507,2
