query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_629,2,1,25015.0,24985.0,100000,10554,9181483
query_629,2,2,25020.0,24980.0,100000,9740,9181482
query_629,2,3,25017.0,24984.0,100002,9711,9181483
query_629,2,4,25011.0,24989.0,100000,9877,9181484
query_629,2,5,25021.0,24980.0,100002,9697,9181850
