query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_548,2,1,26391.0,24502.0,100003,12123,3378959
query_548,2,2,26403.0,24495.0,100001,10637,3199041
query_548,2,3,26347.0,24518.0,100000,10548,3202258
query_548,2,4,26424.0,24495.0,100003,10745,3347956
query_548,2,5,26393.0,24503.0,100000,10477,3350964
