query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_168,2,1,33145.0,942.0,100000,4889,657769
query_168,2,2,33096.0,972.0,100002,3494,677077
query_168,2,3,33126.0,972.0,100007,3537,595214
query_168,2,4,33142.0,968.0,100000,3529,644113
query_168,2,5,33063.0,988.0,100002,3483,471902
