query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_349,2,1,25807.0,24722.0,100003,14241,11699014
query_349,2,2,25785.0,24729.0,100000,10975,11566506
query_349,2,3,25821.0,24719.0,100001,9548,11717821
query_349,2,4,25793.0,24724.0,100000,8889,11721861
query_349,2,5,25851.0,24708.0,100000,8556,11491995
