query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_548,5,1,4887.0,4529.0,100001,5490,2952099
query_548,5,2,4860.0,4531.0,100014,3800,2413657
query_548,5,3,4871.0,4530.0,100005,3752,3363573
query_548,5,4,4863.0,4531.0,100020,3722,3051609
query_548,5,5,4852.0,4531.0,100010,3565,2657146
