query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_352,9,1,32278.0,4802.0,1000028,17837,9217428
query_352,9,2,32811.0,4799.0,1000087,16527,9421799
query_352,9,3,32575.0,4800.0,1000019,16253,9209000
query_352,9,4,32449.0,4802.0,1000185,16410,9453170
query_352,9,5,31764.0,4805.0,1000136,16022,10083928
