query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_256,8,1,347.0,330.0,100008,2775,30185393
query_256,8,2,359.0,330.0,100028,2167,29176410
query_256,8,3,354.0,330.0,100017,1988,29588507
query_256,8,4,359.0,330.0,100026,1992,29176410
query_256,8,5,349.0,330.0,100014,2083,30012411
