query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_351,8,1,501.0,496.0,100197,2889,8352299
query_351,8,2,503.0,496.0,100199,2134,8111491
query_351,8,3,506.0,495.0,100001,1901,8236030
query_351,8,4,501.0,496.0,100197,1841,8255179
query_351,8,5,504.0,496.0,100200,1923,8206041
