query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_s,1,1,5005.0,5005.0,10010.0,10010.0,0.0,1.253527743E9,10010,733,92733850
query_SPO_s,1,2,5005.0,5005.0,10010.0,10010.0,0.0,1.253527743E9,10010,260,93781406
query_SPO_s,1,3,5005.0,5005.0,10010.0,10010.0,0.0,1.253527743E9,10010,206,92186428
query_SPO_s,1,4,5005.0,5005.0,10010.0,10010.0,0.0,1.253527743E9,10010,171,92216680
query_SPO_s,1,5,5005.0,5005.0,10010.0,10010.0,0.0,1.253527743E9,10010,140,88880815
