query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q176_o,4,1,858.0,414.0,10019,1292,249
query_Q176_o,4,2,878.0,411.0,10015,503,185
query_Q176_o,4,3,827.0,416.0,10005,414,266
query_Q176_o,4,4,837.0,415.0,10015,410,136
query_Q176_o,4,5,833.0,415.0,10002,403,258
