query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3224_o,4,1,660.0,433.0,10010,1281,435
query_Q3224_o,4,2,687.0,430.0,10001,492,331
query_Q3224_o,4,3,666.0,432.0,10016,576,375
query_Q3224_o,4,4,695.0,429.0,10007,457,389
query_Q3224_o,4,5,718.0,427.0,10004,414,380
