query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_o,4,1,986.0,902.0,10006,3195,7312
query_SPO_o,4,2,977.0,903.0,10007,2833,7378
query_SPO_o,4,3,987.0,902.0,10007,2321,7543
query_SPO_o,4,4,1000.0,900.0,10000,2540,7293
query_SPO_o,4,5,1030.0,898.0,10010,2512,7443
