query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1439_o,4,1,753.0,424.0,10007,1247,146
query_Q1439_o,4,2,729.0,427.0,10010,576,138
query_Q1439_o,4,3,720.0,428.0,10011,521,147
query_Q1439_o,4,4,726.0,427.0,10001,412,138
query_Q1439_o,4,5,739.0,426.0,10013,430,153
