query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_p,3,1,500006.0,500006.0,1000012.0,1000012.0,0.0,1.253527743E9,1000012,32085,8182
query_SPO_p,3,2,500006.0,500006.0,1000012.0,1000012.0,0.0,1.253527743E9,1000012,36498,9753
query_SPO_p,3,3,500006.0,500006.0,1000012.0,1000012.0,0.0,1.253527743E9,1000012,34429,8490
query_SPO_p,3,4,500006.0,500006.0,1000012.0,1000012.0,0.0,1.253527743E9,1000012,32121,7745
query_SPO_p,3,5,500006.0,500006.0,1000012.0,1000012.0,0.0,1.253527743E9,1000012,29511,7919
