query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_Q176_o,3,1,246142.0,246142.0,578949.0,421063.0,157886.0,167243.0397006606,1000012,13326,48963
query_Q176_o,3,2,246105.0,246105.0,578919.0,421098.0,157821.0,167564.12232177323,1000017,12060,49093
query_Q176_o,3,3,246148.0,246148.0,578534.0,421486.0,157048.0,167520.2821554512,1000020,11588,48940
query_Q176_o,3,4,246141.0,246141.0,578852.0,421164.0,157688.0,167698.65455165942,1000016,11529,49196
query_Q176_o,3,5,246136.0,246136.0,579008.0,421012.0,157996.0,167638.59849839113,1000020,11710,49144
