query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_150,7,1,50.0,50.0,10100,674,3889986
query_150,7,2,50.0,50.0,10100,280,5014604
query_150,7,3,50.0,50.0,10100,215,5686322
query_150,7,4,50.0,50.0,10100,214,4403956
query_150,7,5,50.0,50.0,10100,203,5263752
