query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_145,7,1,47.0,33.0,10013,706,5129940
query_145,7,2,45.0,33.0,10011,292,5357937
query_145,7,3,53.0,33.0,10019,221,4549192
query_145,7,4,59.0,33.0,10025,245,4086562
query_145,7,5,51.0,33.0,10017,235,4727592
