query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_632,7,1,50.0,50.0,10100,661,8224310
query_632,7,2,52.0,50.0,10102,278,7740046
query_632,7,3,51.0,50.0,10101,249,7780135
query_632,7,4,53.0,50.0,10103,231,7350426
query_632,7,5,52.0,50.0,10102,215,8046727
