query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_613,7,1,188.0,49.0,10037,688,5699471
query_613,7,2,287.0,49.0,10136,327,1575569
query_613,7,3,248.0,49.0,10097,283,6586521
query_613,7,4,270.0,49.0,10119,275,7889859
query_613,7,5,205.0,49.0,10054,251,3152648
