query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_o,2,1,49998.0,49998.0,99996.0,99996.0,0.0,1.253527743E9,199992,9087,303725755
query_SPO_o,2,2,49998.0,49998.0,99996.0,99996.0,0.0,1.253527743E9,199992,8432,304556928
query_SPO_o,2,3,49998.0,49998.0,99996.0,99996.0,0.0,1.253527743E9,199992,8106,302297877
query_SPO_o,2,4,49998.0,49998.0,99996.0,99996.0,0.0,1.253527743E9,199992,7982,304929290
query_SPO_o,2,5,49998.0,49998.0,99996.0,99996.0,0.0,1.253527743E9,199992,7560,309142540
