query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_520,6,1,45669.0,45444.0,1000019,38115,34696528
query_520,6,2,45702.0,45441.0,1000001,33398,34682150
query_520,6,3,45671.0,45443.0,1000005,32315,34700350
query_520,6,4,45670.0,45444.0,1000016,32970,34688901
query_520,6,5,45704.0,45441.0,1000001,33984,34677582
