query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_629,6,1,45593.0,45441.0,1000006,34054,9181476
query_629,6,2,45573.0,45443.0,1000006,31545,9181474
query_629,6,3,45544.0,45446.0,1000008,31667,9182082
query_629,6,4,45566.0,45444.0,1000012,31420,9181471
query_629,6,5,45558.0,45445.0,1000016,30277,9181476
