query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_s,8,1,1001.0,1001.0,101101.0,101101.0,0.0,1.253527743E9,101101,1162,92113289
query_SPO_s,8,2,1001.0,1001.0,101101.0,101101.0,0.0,1.253527743E9,101101,454,97682574
query_SPO_s,8,3,1001.0,1001.0,101101.0,101101.0,0.0,1.253527743E9,101101,313,89860849
query_SPO_s,8,4,1001.0,1001.0,101101.0,101101.0,0.0,1.253527743E9,101101,256,90392885
query_SPO_s,8,5,1001.0,1001.0,101101.0,101101.0,0.0,1.253527743E9,101101,291,91257953
