query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_p,1,1,9399.0,601.0,10000,1889,621
query_SPO_p,1,2,9393.0,607.0,10000,979,627
query_SPO_p,1,3,9403.0,597.0,10000,1017,616
query_SPO_p,1,4,9401.0,599.0,10000,926,619
query_SPO_p,1,5,9409.0,591.0,10000,933,610
