query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_o,1,1,5364.0,4637.0,10001,6321,27291
query_SPO_o,1,2,5403.0,4597.0,10000,5726,26583
query_SPO_o,1,3,5375.0,4625.0,10000,6039,27685
query_SPO_o,1,4,5390.0,4611.0,10001,5818,27564
query_SPO_o,1,5,5364.0,4636.0,10000,5653,27487
