query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,1,1,5001.0,4999.0,10000,1257,27105383
query_SPO_s,1,2,5000.0,5000.0,10000,579,30870962
query_SPO_s,1,3,5000.0,5000.0,10000,1270,29172840
query_SPO_s,1,4,5000.0,5000.0,10000,1147,29366525
query_SPO_s,1,5,5001.0,5000.0,10001,868,29706561
