query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,5,1,8461.0,4136.0,100018,5167,974
query_Q3206_o,5,2,8419.0,4141.0,100006,3706,948
query_Q3206_o,5,3,8534.0,4130.0,100018,3646,873
query_Q3206_o,5,4,8325.0,4150.0,100013,3606,516
query_Q3206_o,5,5,8594.0,4124.0,100008,3416,1032
