query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q176_o,5,1,9267.0,4058.0,100021,4993,669
query_Q176_o,5,2,9289.0,4055.0,100004,3428,656
query_Q176_o,5,3,9233.0,4060.0,100017,3492,641
query_Q176_o,5,4,9089.0,4074.0,100010,3330,574
query_Q176_o,5,5,9373.0,4047.0,100001,3382,445
