query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q21590062_o,5,1,6840.0,4305.0,100006,6222,1094
query_Q21590062_o,5,2,7047.0,4284.0,100017,5164,1017
query_Q21590062_o,5,3,6908.0,4297.0,100004,5088,1065
query_Q21590062_o,5,4,7066.0,4282.0,100010,4926,1421
query_Q21590062_o,5,5,6981.0,4291.0,100019,4939,960
