query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,9,1,9903.0,9901.0,1000003,20730,28196265
query_SPO_s,9,2,9901.0,9901.0,1000001,20991,32399243
query_SPO_s,9,3,9903.0,9901.0,1000003,20799,29269369
query_SPO_s,9,4,9903.0,9901.0,1000003,20980,29436323
query_SPO_s,9,5,9902.0,9901.0,1000002,20319,30486430
