query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,9,1,10359.0,4895.0,1000153,24752,3660
query_Q3206_o,9,2,10136.0,4897.0,1000085,23520,4983
query_Q3206_o,9,3,10215.0,4896.0,1000021,23404,4274
query_Q3206_o,9,4,10180.0,4897.0,1000160,23050,5138
query_Q3206_o,9,5,10383.0,4895.0,1000189,23086,3885
