query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1904_o,9,1,11695.0,4881.0,1000024,21750,4831
query_Q1904_o,9,2,11441.0,4884.0,1000109,19634,5329
query_Q1904_o,9,3,11650.0,4882.0,1000141,19690,5779
query_Q1904_o,9,4,11725.0,4881.0,1000056,19427,5503
query_Q1904_o,9,5,11643.0,4882.0,1000154,19750,4326
