query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,3,1,501958.0,498042.0,1000000,407821,32901905
query_SPO_s,3,2,501903.0,498097.0,1000000,229545,33129056
query_SPO_s,3,3,501930.0,498070.0,1000000,153825,32873680
query_SPO_s,3,4,501992.0,498008.0,1000000,107395,32972619
query_SPO_s,3,5,501899.0,498101.0,1000000,83030,33183719
