query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_p,2,1,98252.0,1748.0,100000,6074,1761
query_SPO_p,2,2,98234.0,1766.0,100000,5903,1779
query_SPO_p,2,3,98243.0,1757.0,100000,5721,1770
query_SPO_p,2,4,98246.0,1754.0,100000,5688,1767
query_SPO_p,2,5,98271.0,1729.0,100000,5386,1742
