query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_SPO_o,9,1,9906.0,9906.0,1000506.0,1000506.0,0.0,1.253527743E9,1000506,12157,313399479
query_SPO_o,9,2,9906.0,9906.0,1000506.0,1000506.0,0.0,1.253527743E9,1000506,8804,314868035
query_SPO_o,9,3,9906.0,9906.0,1000506.0,1000506.0,0.0,1.253527743E9,1000506,7426,305285671
query_SPO_o,9,4,9906.0,9906.0,1000506.0,1000506.0,0.0,1.253527743E9,1000506,6068,311314790
query_SPO_o,9,5,9906.0,9906.0,1000506.0,1000506.0,0.0,1.253527743E9,1000506,5482,306527499
