query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,1,1,3258.0,1689.0,10000,1845,96
query_Q3206_o,1,2,3256.0,1690.0,10000,1034,100
query_Q3206_o,1,3,3241.0,1696.0,10000,867,101
query_Q3206_o,1,4,3260.0,1686.0,10002,765,40
query_Q3206_o,1,5,3231.0,1711.0,10003,687,95
