query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q36074_o,1,1,3222.0,1734.0,10003,2454,52
query_Q36074_o,1,2,3195.0,1767.0,10001,1356,111
query_Q36074_o,1,3,3201.0,1760.0,10001,1192,114
query_Q36074_o,1,4,3224.0,1740.0,10001,1122,109
query_Q36074_o,1,5,3180.0,1785.0,10003,1136,53
