query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1974_o,1,1,3408.0,1527.0,10001,1831,110
query_Q1974_o,1,2,3406.0,1536.0,10001,1147,93
query_Q1974_o,1,3,3417.0,1531.0,10000,719,68
query_Q1974_o,1,4,3363.0,1582.0,10003,687,99
query_Q1974_o,1,5,3408.0,1538.0,10003,750,120
