query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q9899_o,1,1,3049.0,1942.0,10003,1980,51
query_Q9899_o,1,2,3032.0,1961.0,10003,1200,67
query_Q9899_o,1,3,3059.0,1932.0,10003,845,67
query_Q9899_o,1,4,3089.0,1902.0,10000,802,96
query_Q9899_o,1,5,3055.0,1937.0,10001,767,95
