query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q3206_o,8,1,899.0,491.0,100052,3490,838
query_Q3206_o,8,2,880.0,492.0,100190,2731,819
query_Q3206_o,8,3,910.0,491.0,100066,2524,880
query_Q3206_o,8,4,853.0,492.0,100156,2630,887
query_Q3206_o,8,5,869.0,492.0,100193,2408,794
