query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q9899_o,8,1,724.0,493.0,100061,3120,1060
query_Q9899_o,8,2,727.0,493.0,100072,2308,684
query_Q9899_o,8,3,729.0,493.0,100065,2331,999
query_Q9899_o,8,4,747.0,493.0,100111,2177,991
query_Q9899_o,8,5,707.0,493.0,100030,2130,1103
