query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,8,1,991.0,991.0,100091,2735,30673498
query_SPO_s,8,2,991.0,991.0,100091,2152,21404749
query_SPO_s,8,3,991.0,991.0,100091,1957,29174401
query_SPO_s,8,4,991.0,991.0,100091,1967,31015829
query_SPO_s,8,5,991.0,991.0,100091,2088,36402813
