query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q9899_o,5,1,7109.0,4286.0,100018,4753,917
query_Q9899_o,5,2,7158.0,4281.0,100015,3272,808
query_Q9899_o,5,3,7215.0,4275.0,100001,3479,624
query_Q9899_o,5,4,7183.0,4279.0,100009,3277,819
query_Q9899_o,5,5,7107.0,4286.0,100006,3219,521
