query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1439_o,5,1,8315.0,4161.0,100000,5164,281
query_Q1439_o,5,2,8356.0,4158.0,100005,3586,284
query_Q1439_o,5,3,8321.0,4160.0,100021,3678,375
query_Q1439_o,5,4,8286.0,4164.0,100011,3428,559
query_Q1439_o,5,5,8401.0,4152.0,100006,3385,458
