query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_SPO_s,5,1,9096.0,9091.0,100006,3931,28772893
query_SPO_s,5,2,9092.0,9091.0,100002,2899,29886209
query_SPO_s,5,3,9092.0,9091.0,100002,2827,30626846
query_SPO_s,5,4,9092.0,9091.0,100002,2927,30531826
query_SPO_s,5,5,9093.0,9091.0,100003,2687,28479157
