query_name,Config,Run,WJ_SampleSize,CRAWD_SampleSize,∑Fµ_SampleSize,∑Fµ_success,∑Fµ_fail,N̂,Nb_Total_Scans,Execution_time,cd
query_Q9899_o,4,1,455.0,455.0,6011.0,4025.0,1986.0,175900.13186813187,10036,702,71375
query_Q9899_o,4,2,455.0,455.0,6097.0,3926.0,2171.0,182851.0241758242,10023,187,80213
query_Q9899_o,4,3,455.0,455.0,6013.0,4015.0,1998.0,176751.26153846155,10028,121,75889
query_Q9899_o,4,4,455.0,455.0,5935.0,4099.0,1836.0,176715.7978021978,10034,121,80054
query_Q9899_o,4,5,455.0,455.0,5843.0,4185.0,1658.0,177921.56483516484,10028,100,81951
