query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_Q1974_o,9,1,11277.0,4886.0,1000167,21889,4769
query_Q1974_o,9,2,11373.0,4885.0,1000166,20723,4158
query_Q1974_o,9,3,11247.0,4886.0,1000082,20152,5287
query_Q1974_o,9,4,11077.0,4888.0,1000155,20515,4624
query_Q1974_o,9,5,11354.0,4885.0,1000133,19611,5314
